record_id,country_code,published_at,url,title,speaker,content_chars,score,score_reasoning,war_related,confidence,source_kind,language,model,pipeline_version,response_id,scored_at,content_hash,is_legacy
1f856d03d88c11d4,MX,2022-11-15,https://www.gob.mx/sre/prensa/inicia-operaciones-el-centro-mexico-qatar-2022-en-la-sede-mundialista?idiom=en,Inicia operaciones el Centro México Qatar 2022 en la sede mundialista,Secretaria de Relaciones Exteriores,4731,0,"No war-related sentiment detected. Describes a consular and public diplomacy support center for Mexican fans at the FIFA World Cup in Qatar. Involves cultural diplomacy, consular services, health guidance, and media liaison — all civilian, non-security-related functions. No reference to war, conflict, or military/security threats.",False,0.889,mx_sre_press_release,es,qwen-plus,paper_multistage_v1,chatcmpl-76e8c325-523b-945f-8db1-de22553ed8c3|chatcmpl-6c476ae1-2330-9eb9-b3ae-ad485c30abc7|chatcmpl-23a5f752-870e-9a59-85a3-e7ff93d46b10|chatcmpl-d6f3124f-4b93-9106-b892-3ef2c427c9a2|chatcmpl-cc0fe384-6296-9146-84a7-c4d9292edead|chatcmpl-8e76805d-4b7c-9d64-8327-31cdcc96b520|chatcmpl-569eae31-3c2c-9192-a2c9-fc487701537d|chatcmpl-a532548a-b7c6-9380-959a-89a42892d91d|chatcmpl-56935e72-fae8-94bf-be7b-49f216f592a7|chatcmpl-b27b56a3-e018-9c16-96cb-f3c28b49bea6,2026-03-20T08:53:26Z,a643bceb61ca8e09babaef902114118f77530e47,False
4da601f9f218cce7,MX,2022-11-15,https://www.gob.mx/sre/prensa/extienden-programa-mesoamerica-sin-hambre-amexcid-fao?idiom=en,Extienden programa Mesoamérica sin Hambre AMEXCID -FAO,Secretaria de Relaciones Exteriores,3196,0,"No war-related sentiment detected. Focuses on food security cooperation (Mesoamérica sin Hambre), agricultural development, and FAO partnership. No mention of armed conflict, military activity, deterrence, sanctions, terrorism, ceasefire, or escalation risks.",False,0.889,mx_sre_press_release,es,qwen-plus,paper_multistage_v1,chatcmpl-76e8c325-523b-945f-8db1-de22553ed8c3|chatcmpl-6c476ae1-2330-9eb9-b3ae-ad485c30abc7|chatcmpl-23a5f752-870e-9a59-85a3-e7ff93d46b10|chatcmpl-d6f3124f-4b93-9106-b892-3ef2c427c9a2|chatcmpl-cc0fe384-6296-9146-84a7-c4d9292edead|chatcmpl-8e76805d-4b7c-9d64-8327-31cdcc96b520|chatcmpl-569eae31-3c2c-9192-a2c9-fc487701537d|chatcmpl-a532548a-b7c6-9380-959a-89a42892d91d|chatcmpl-56935e72-fae8-94bf-be7b-49f216f592a7|chatcmpl-b27b56a3-e018-9c16-96cb-f3c28b49bea6,2026-03-20T08:53:26Z,43b15c9b3dd89ece90a310f1e6551325071bb9f7,False
e4564a5aceaa3ca5,MX,2022-11-15,https://www.gob.mx/sre/prensa/posicionamiento-del-gobierno-de-mexico-ante-las-medidas-migratorias-y-fronterizas-anunciadas-en-texas?idiom=en,Posicionamiento del Gobierno de México ante las medidas migratorias y fronterizas anunciadas en Texas,Secretaria de Relaciones Exteriores,1037,0,"No war-related sentiment detected. Addresses U.S. state-level immigration enforcement measures and affirms Mexico’s diplomatic stance on federal jurisdiction and migrant rights. While migration is a policy issue, the text contains no reference to armed conflict, military action, sanctions related to conflict, terrorism, or security escalation.",False,0.889,mx_sre_press_release,es,qwen-plus,paper_multistage_v1,chatcmpl-76e8c325-523b-945f-8db1-de22553ed8c3|chatcmpl-6c476ae1-2330-9eb9-b3ae-ad485c30abc7|chatcmpl-23a5f752-870e-9a59-85a3-e7ff93d46b10|chatcmpl-d6f3124f-4b93-9106-b892-3ef2c427c9a2|chatcmpl-cc0fe384-6296-9146-84a7-c4d9292edead|chatcmpl-8e76805d-4b7c-9d64-8327-31cdcc96b520|chatcmpl-569eae31-3c2c-9192-a2c9-fc487701537d|chatcmpl-a532548a-b7c6-9380-959a-89a42892d91d|chatcmpl-56935e72-fae8-94bf-be7b-49f216f592a7|chatcmpl-b27b56a3-e018-9c16-96cb-f3c28b49bea6,2026-03-20T08:53:26Z,c21e357115e18044434c8398db8c425b4a38ae60,False
6c0fa2d36eaf40ad,MX,2022-11-16,https://www.gob.mx/sre/prensa/xiii-reunion-del-mecanismo-de-consultas-politicas-bilaterales-mexico-suiza?idiom=en,XIII Reunión del Mecanismo de Consultas Políticas Bilaterales México-Suiza,Secretaria de Relaciones Exteriores,3398,0,"No war-related sentiment detected. Discusses bilateral political consultations with Switzerland covering trade, investment, culture, heritage, multilateralism, and youth cooperation. No mention of war, conflict, military security, deterrence, sanctions, terrorism, or ceasefire.",False,0.889,mx_sre_press_release,es,qwen-plus,paper_multistage_v1,chatcmpl-76e8c325-523b-945f-8db1-de22553ed8c3|chatcmpl-6c476ae1-2330-9eb9-b3ae-ad485c30abc7|chatcmpl-23a5f752-870e-9a59-85a3-e7ff93d46b10|chatcmpl-d6f3124f-4b93-9106-b892-3ef2c427c9a2|chatcmpl-cc0fe384-6296-9146-84a7-c4d9292edead|chatcmpl-8e76805d-4b7c-9d64-8327-31cdcc96b520|chatcmpl-569eae31-3c2c-9192-a2c9-fc487701537d|chatcmpl-a532548a-b7c6-9380-959a-89a42892d91d|chatcmpl-56935e72-fae8-94bf-be7b-49f216f592a7|chatcmpl-b27b56a3-e018-9c16-96cb-f3c28b49bea6,2026-03-20T08:53:26Z,aa7bcc324bca44db3083375e27ed5f0e922c980b,False
cf57383dbe3ba146,MX,2022-11-16,https://www.gob.mx/sre/prensa/el-canciller-ebrard-expresa-preocupacion-por-bombardeos-a-poblacion-civil-en-ucrania?idiom=en,El canciller Ebrard expresa preocupación por bombardeos a población civil en Ucrania,Secretaria de Relaciones Exteriores,2680,2,"Positive tone. All three outputs agree the unit reflects a positive but measured diplomatic stance — not neutral (0), not strongly laudatory (+3). Runs 1 and 2 both assign +2 with consistent, well-grounded rationales emphasizing Mexico’s constructive, consensus-driven role in the G20 Declaration — notably as the first international consensus document referencing the war — and its advocacy for development priorities. Run 3’s +1 label rests on an overly narrow interpretation of 'positive' (equating it only with enthusiasm or praise), whereas the WDSI framework treats constructive multilateral agency, principled advocacy, and tangible diplomatic outcomes (e.g., securing consensus, embedding SDG financing, advancing thematic priorities) as hallmarks of moderate positivity (+2). The dominant framing is achievement-oriented and supportive, aligning clearly with label 2.",True,0.889,mx_sre_press_release,es,qwen-plus,paper_multistage_v1,chatcmpl-76e8c325-523b-945f-8db1-de22553ed8c3|chatcmpl-6c476ae1-2330-9eb9-b3ae-ad485c30abc7|chatcmpl-23a5f752-870e-9a59-85a3-e7ff93d46b10|chatcmpl-d6f3124f-4b93-9106-b892-3ef2c427c9a2|chatcmpl-cc0fe384-6296-9146-84a7-c4d9292edead|chatcmpl-8e76805d-4b7c-9d64-8327-31cdcc96b520|chatcmpl-569eae31-3c2c-9192-a2c9-fc487701537d|chatcmpl-a532548a-b7c6-9380-959a-89a42892d91d|chatcmpl-56935e72-fae8-94bf-be7b-49f216f592a7|chatcmpl-b27b56a3-e018-9c16-96cb-f3c28b49bea6,2026-03-20T08:53:26Z,4d28a9fdaaa838728c74ed99e021e0771545838e,False
07d43dd235112b9c,MX,2022-11-17,https://www.gob.mx/sre/prensa/el-canciller-ebrard-anuncia-el-relanzamiento-de-la-relacion-bilateral-mexico-turkiye?idiom=en,El canciller Ebrard anuncia el relanzamiento de la relación bilateral México-Türkiye,Secretaria de Relaciones Exteriores,2648,0,"No war-related sentiment detected. Reports on relaunching Mexico-Türkiye bilateral relations, including trade, investment, aviation, and cultural/educational cooperation. Mentions no armed conflict, military issues, sanctions, or security-related escalation.",False,0.889,mx_sre_press_release,es,qwen-plus,paper_multistage_v1,chatcmpl-76e8c325-523b-945f-8db1-de22553ed8c3|chatcmpl-6c476ae1-2330-9eb9-b3ae-ad485c30abc7|chatcmpl-23a5f752-870e-9a59-85a3-e7ff93d46b10|chatcmpl-d6f3124f-4b93-9106-b892-3ef2c427c9a2|chatcmpl-cc0fe384-6296-9146-84a7-c4d9292edead|chatcmpl-8e76805d-4b7c-9d64-8327-31cdcc96b520|chatcmpl-569eae31-3c2c-9192-a2c9-fc487701537d|chatcmpl-a532548a-b7c6-9380-959a-89a42892d91d|chatcmpl-56935e72-fae8-94bf-be7b-49f216f592a7|chatcmpl-b27b56a3-e018-9c16-96cb-f3c28b49bea6,2026-03-20T08:53:26Z,199078f5bfe9c0ad0defa28f011d9bfd090c0797,False
6e35d7413044c3ec,MX,2022-11-18,https://www.gob.mx/sre/prensa/el-canciller-ebrard-acuerda-con-empresarios-turcos-incrementar-comercio-e-inversiones?idiom=en,El canciller Ebrard acuerda con empresarios turcos incrementar comercio e inversiones,Secretaria de Relaciones Exteriores,2938,0,"No war-related sentiment detected. Details economic diplomacy: business meetings, investment promotion, supply chain resilience, and trade expansion with Turkish firms. No reference to war, conflict, military security, deterrence, sanctions, terrorism, or ceasefire.",False,0.889,mx_sre_press_release,es,qwen-plus,paper_multistage_v1,chatcmpl-76e8c325-523b-945f-8db1-de22553ed8c3|chatcmpl-6c476ae1-2330-9eb9-b3ae-ad485c30abc7|chatcmpl-23a5f752-870e-9a59-85a3-e7ff93d46b10|chatcmpl-d6f3124f-4b93-9106-b892-3ef2c427c9a2|chatcmpl-cc0fe384-6296-9146-84a7-c4d9292edead|chatcmpl-8e76805d-4b7c-9d64-8327-31cdcc96b520|chatcmpl-569eae31-3c2c-9192-a2c9-fc487701537d|chatcmpl-a532548a-b7c6-9380-959a-89a42892d91d|chatcmpl-56935e72-fae8-94bf-be7b-49f216f592a7|chatcmpl-b27b56a3-e018-9c16-96cb-f3c28b49bea6,2026-03-20T08:53:26Z,eaff4d1d5026ac27a4b101dcf7ab30cb24ef1f9f,False
f99d9e0d4cc4b5c6,MX,2022-11-18,https://www.gob.mx/sre/prensa/sre-y-el-colegio-nacional-del-notariado-mexicano-firman-convenio-de-concertacion-de-acciones?idiom=en,SRE y el Colegio Nacional del Notariado Mexicano firman Convenio de Concertación de Acciones,Secretaria de Relaciones Exteriores,2207,0,"No war-related sentiment detected. Describes an administrative agreement between SRE and notaries to verify documents (passports, consular IDs, notarial deeds). Purely civil, legal, and bureaucratic cooperation — no security, military, or conflict context.",False,0.889,mx_sre_press_release,es,qwen-plus,paper_multistage_v1,chatcmpl-76e8c325-523b-945f-8db1-de22553ed8c3|chatcmpl-6c476ae1-2330-9eb9-b3ae-ad485c30abc7|chatcmpl-23a5f752-870e-9a59-85a3-e7ff93d46b10|chatcmpl-d6f3124f-4b93-9106-b892-3ef2c427c9a2|chatcmpl-cc0fe384-6296-9146-84a7-c4d9292edead|chatcmpl-8e76805d-4b7c-9d64-8327-31cdcc96b520|chatcmpl-569eae31-3c2c-9192-a2c9-fc487701537d|chatcmpl-a532548a-b7c6-9380-959a-89a42892d91d|chatcmpl-56935e72-fae8-94bf-be7b-49f216f592a7|chatcmpl-b27b56a3-e018-9c16-96cb-f3c28b49bea6,2026-03-20T08:53:26Z,fcdf9d0de4089ce0c73ea51cfaf478e6b75a1fde,False
7e58085e3b7b40fa,MX,2022-11-19,https://www.gob.mx/sre/prensa/el-canciller-ebrard-inaugura-el-centro-mexico-qatar-2022-para-brindar-informacion-y-proteccion-a-connacionales?idiom=en,El canciller Ebrard inaugura el Centro México Qatar 2022 para brindar información y protección a connacionales,Secretaria de Relaciones Exteriores,4563,0,"No war-related sentiment detected. Reiterates inauguration of the Mexico-Qatar World Cup support center, emphasizing consular assistance, public diplomacy, health services, and coordination with Qatari authorities. All activities are civilian, humanitarian, and cultural — no war or security content.",False,0.889,mx_sre_press_release,es,qwen-plus,paper_multistage_v1,chatcmpl-76e8c325-523b-945f-8db1-de22553ed8c3|chatcmpl-6c476ae1-2330-9eb9-b3ae-ad485c30abc7|chatcmpl-23a5f752-870e-9a59-85a3-e7ff93d46b10|chatcmpl-d6f3124f-4b93-9106-b892-3ef2c427c9a2|chatcmpl-cc0fe384-6296-9146-84a7-c4d9292edead|chatcmpl-8e76805d-4b7c-9d64-8327-31cdcc96b520|chatcmpl-569eae31-3c2c-9192-a2c9-fc487701537d|chatcmpl-a532548a-b7c6-9380-959a-89a42892d91d|chatcmpl-56935e72-fae8-94bf-be7b-49f216f592a7|chatcmpl-b27b56a3-e018-9c16-96cb-f3c28b49bea6,2026-03-20T08:53:26Z,8e2dff49f11fc6ff6826e3c87292b55c5d4f4cc7,False
bb8c09ad2badacc2,MX,2022-11-21,https://www.gob.mx/sre/prensa/mexico-y-ee-uu-celebran-bicentenario-de-relaciones-diplomaticas-con-partido-de-la-nfl-en-el-estadio-azteca?idiom=en,México y EE.UU. celebran bicentenario de relaciones diplomáticas con partido de la NFL en el Estadio Azteca,Secretaria de Relaciones Exteriores,3738,0,"No war-related sentiment detected. Focuses on diplomatic anniversary celebration via NFL sports event; no mention of war, armed conflict, military security, deterrence, sanctions, terrorism, ceasefire, or escalation risks.",False,0.9,mx_sre_press_release,es,qwen-plus,paper_multistage_v1,chatcmpl-5e30490a-f7df-910c-a127-65d06c852ddb|chatcmpl-9821252a-55df-9421-99f0-3fc47c4e99e9|chatcmpl-ac4112c9-9000-96db-b1d9-a9d4668f3f60|chatcmpl-08e0849d-ebd7-932a-9e1a-fc8bc23fbaff|chatcmpl-353a2d95-be51-97c0-ba20-dfdaf826c10d|chatcmpl-af2ff029-ad6d-9fa3-b546-6f8fae910257|chatcmpl-ec417ac9-f3b2-90d2-950c-da557dfb6431|chatcmpl-d3de16f9-57d1-9585-b829-7f73968067e3|chatcmpl-844c62cd-0553-9df8-9a08-93c03e6c0893,2026-03-20T08:54:37Z,a88483e3a17a9a02bba742e85e5b177172560c80,False
