date,raw,rolling7,rolling30,publication
2022-02-16,0.0,0.0,0.0,True
2022-02-17,,0.0,0.0,False
2022-02-18,,0.0,0.0,False
2022-02-19,,0.0,0.0,False
2022-02-20,,0.0,0.0,False
2022-02-21,,0.0,0.0,False
2022-02-22,,0.0,0.0,False
2022-02-23,,0.0,0.0,False
2022-02-24,0.0,0.0,0.0,True
2022-02-25,,0.0,0.0,False
2022-02-26,0.0,0.0,0.0,True
2022-02-27,0.0,0.0,0.0,True
2022-02-28,,0.0,0.0,False
2022-03-01,,0.0,0.0,False
2022-03-02,,0.0,0.0,False
2022-03-03,,0.0,0.0,False
2022-03-04,2.0,0.2857142857142857,0.11764705882352941,True
2022-03-05,,0.5714285714285714,0.2222222222222222,False
2022-03-06,,0.8571428571428571,0.3157894736842105,False
2022-03-07,,1.1428571428571428,0.4,False
2022-03-08,,1.4285714285714286,0.47619047619047616,False
2022-03-09,,1.7142857142857142,0.5454545454545454,False
2022-03-10,,2.0,0.6086956521739131,False
2022-03-11,,2.0,0.6666666666666666,False
2022-03-12,,2.0,0.72,False
2022-03-13,,2.0,0.7692307692307693,False
2022-03-14,,2.0,0.8148148148148148,False
2022-03-15,,2.0,0.8571428571428571,False
2022-03-16,,2.0,0.896551724137931,False
2022-03-17,,2.0,0.9333333333333333,False
2022-03-18,,2.0,1.0,False
2022-03-19,,2.0,1.0666666666666667,False
2022-03-20,,2.0,1.1333333333333333,False
2022-03-21,,2.0,1.2,False
2022-03-22,0.0,1.7142857142857142,1.2,True
2022-03-23,0.0,1.4285714285714286,1.2,True
2022-03-24,0.0,1.1428571428571428,1.2,True
2022-03-25,0.0,0.8571428571428571,1.2,True
2022-03-26,2.0,0.8571428571428571,1.2666666666666666,True
2022-03-27,,0.8571428571428571,1.3333333333333333,False
2022-03-28,,0.8571428571428571,1.4,False
2022-03-29,,1.1428571428571428,1.4666666666666666,False
2022-03-30,,1.4285714285714286,1.5333333333333334,False
2022-03-31,0.0,1.4285714285714286,1.5333333333333334,True
2022-04-01,,1.4285714285714286,1.5333333333333334,False
2022-04-02,,1.1428571428571428,1.5333333333333334,False
2022-04-03,,0.8571428571428571,1.4666666666666666,False
2022-04-04,,0.5714285714285714,1.4,False
2022-04-05,,0.2857142857142857,1.3333333333333333,False
2022-04-06,-2.0,-0.2857142857142857,1.2,True
2022-04-07,-2.0,-0.5714285714285714,1.0666666666666667,True
2022-04-08,,-0.8571428571428571,0.9333333333333333,False
2022-04-09,,-1.1428571428571428,0.8,False
2022-04-10,,-1.4285714285714286,0.6666666666666666,False
2022-04-11,,-1.7142857142857142,0.5333333333333333,False
2022-04-12,,-2.0,0.4,False
2022-04-13,0.0,-1.7142857142857142,0.3333333333333333,True
2022-04-14,,-1.4285714285714286,0.26666666666666666,False
2022-04-15,,-1.1428571428571428,0.2,False
2022-04-16,,-0.8571428571428571,0.13333333333333333,False
2022-04-17,,-0.5714285714285714,0.06666666666666667,False
2022-04-18,0.0,-0.2857142857142857,0.0,True
2022-04-19,0.0,0.0,-0.06666666666666667,True
2022-04-20,0.0,0.0,-0.13333333333333333,True
2022-04-21,,0.0,-0.13333333333333333,False
2022-04-22,0.0,0.0,-0.13333333333333333,True
2022-04-23,,0.0,-0.13333333333333333,False
2022-04-24,,0.0,-0.13333333333333333,False
2022-04-25,0.0,0.0,-0.2,True
2022-04-26,0.0,0.0,-0.26666666666666666,True
2022-04-27,,0.0,-0.3333333333333333,False
2022-04-28,,0.0,-0.4,False
2022-04-29,,0.0,-0.4666666666666667,False
2022-04-30,,0.0,-0.4666666666666667,False
2022-05-01,,0.0,-0.4666666666666667,False
2022-05-02,0.0,0.0,-0.4666666666666667,True
2022-05-03,0.0,0.0,-0.4666666666666667,True
2022-05-04,,0.0,-0.4666666666666667,False
2022-05-05,,0.0,-0.4666666666666667,False
2022-05-06,,0.0,-0.4,False
2022-05-07,,0.0,-0.3333333333333333,False
2022-05-08,,0.0,-0.26666666666666666,False
2022-05-09,,0.0,-0.2,False
2022-05-10,,0.0,-0.13333333333333333,False
2022-05-11,,0.0,-0.06666666666666667,False
2022-05-12,,0.0,0.0,False
2022-05-13,,0.0,0.0,False
2022-05-14,,0.0,0.0,False
2022-05-15,,0.0,0.0,False
2022-05-16,0.0,0.0,0.0,True
2022-05-17,,0.0,0.0,False
2022-05-18,,0.0,0.0,False
2022-05-19,0.0,0.0,0.0,True
2022-05-20,,0.0,0.0,False
2022-05-21,,0.0,0.0,False
2022-05-22,,0.0,0.0,False
2022-05-23,0.0,0.0,0.0,True
2022-05-24,,0.0,0.0,False
2022-05-25,,0.0,0.0,False
2022-05-26,,0.0,0.0,False
2022-05-27,,0.0,0.0,False
2022-05-28,,0.0,0.0,False
2022-05-29,0.0,0.0,0.0,True
2022-05-30,0.0,0.0,0.0,True
2022-05-31,,0.0,0.0,False
2022-06-01,,0.0,0.0,False
2022-06-02,,0.0,0.0,False
2022-06-03,0.0,0.0,0.0,True
2022-06-04,,0.0,0.0,False
2022-06-05,,0.0,0.0,False
2022-06-06,0.0,0.0,0.0,True
2022-06-07,0.0,0.0,0.0,True
2022-06-08,0.0,0.0,0.0,True
2022-06-09,0.0,0.0,0.0,True
2022-06-10,0.0,0.0,0.0,True
2022-06-11,,0.0,0.0,False
2022-06-12,,0.0,0.0,False
2022-06-13,,0.0,0.0,False
2022-06-14,,0.0,0.0,False
2022-06-15,,0.0,0.0,False
2022-06-16,,0.0,0.0,False
2022-06-17,0.0,0.0,0.0,True
2022-06-18,0.0,0.0,0.0,True
2022-06-19,,0.0,0.0,False
2022-06-20,,0.0,0.0,False
2022-06-21,,0.0,0.0,False
2022-06-22,,0.0,0.0,False
2022-06-23,,0.0,0.0,False
2022-06-24,0.0,0.0,0.0,True
2022-06-25,,0.0,0.0,False
2022-06-26,,0.0,0.0,False
2022-06-27,,0.0,0.0,False
2022-06-28,0.0,0.0,0.0,True
